concept_id	search_id	label
HP_0034982	[0, 7, 0, 4, 7, 5]	Perianal anesthesia
HP_0034983	[0, 1, 5, 0, 0]	Failure of phenylephrine to induce blanching of eye redness
HP_0034985	[1, 1, 0, 2, 7]	Reduced cellular cobalamin uptake
HP_0034986	[0, 4, 1, 1, 2, 1]	Focal necrotic brainstem lesion
HP_0034987	[0, 4, 4, 1, 3, 1]	Focal necrotic optic nerve lesion
HP_0034988	[0, 4, 7, 6, 3, 1]	Focal necrotic thalamus lesion
HP_0034989	[0, 5, 1, 3, 0]	Interstitial dermal edema
HP_0034990	[3, 4, 0, 1, 6]	Shoulder abduction contracture
HP_0034991	[0, 0, 6, 4, 3, 4]	Shoulder external rotation contracture
HP_0034992	[0, 8, 8, 4, 1, 0]	Thumb adduction contracture
HP_0034993	[0, 0, 6, 4, 3, 5]	Hip internal rotation contracture
HP_0034995	[1, 8, 2, 5, 4]	Reduced tissue fructose-1,6-bisphosphatase activity
HP_0034996	[1, 8, 5, 2, 3]	Reduced hepatic carbamoylphosphate synthetase 1 activity
HP_0034997	[0, 1, 0, 0, 2]	Reduced intraepidermal small nerve fiber density
HP_0034998	[3, 4, 1, 4, 3, 1]	Femoral artery duplication
HP_0034999	[0, 9, 5, 7, 1, 1]	Intracellular accumulation of collagen VII
HP_0035000	[0, 1, 0, 0, 3]	Reduced reticular lamina anchoring fibril density
HP_0035001	[0, 9, 0, 4, 1, 1]	Reduced lamina lucida anchoring filament density
HP_0035002	[1, 8, 1, 8, 2]	Reduced epidermal keratin 5 protein expression
HP_0035003	[1, 8, 1, 5, 3]	Reduced epidermal keratin 14 protein expression
HP_0035004	[1, 8, 1, 8, 3]	Reduced epidermal keratin protein expression
HP_0035005	[1, 8, 2, 1, 6, 1]	Reduced hepatic alanine-glyoxylate aminotransferase activity
HP_0035006	[0, 3, 7, 1, 5, 0]	Hepatic sinusoidal dilatation
HP_0035007	[0, 3, 3, 4, 6, 1]	Thin spermatozoon midpiece
HP_0035008	[0, 8, 8, 5, 5]	Thick spermatozoon midpiece insertion
HP_0035009	[0, 8, 8, 4, 1, 1]	Shoulder adduction contracture
HP_0035012	[3, 4, 1, 4, 6, 1]	Abnormal femoral artery morphology
HP_0035013	[0, 3, 4, 1, 4, 0]	Abnormal extrahepatic bile duct morphology
HP_0035014	[0, 3, 4, 1, 4, 1]	Extrahepatic bile duct fibrosis
HP_0035015	[1, 9, 2, 4, 2]	Elevated circulating short-chain acylcarnitine concentration
HP_0035016	[1, 6, 4, 8, 0]	Elevated circulating C4 acylcarnitine concentration
HP_0035017	[1, 3, 7, 0, 4]	Elevated circulating medium-chain acylcarnitine concentration
HP_0035018	[1, 0, 4, 4, 3]	Elevated circulating long-chain acylcarnitine concentration
HP_0035019	[1, 2, 1, 3, 6, 1]	Elevated circulating C5 acylcarnitine concentration
HP_0035020	[1, 6, 4, 1, 6]	Elevated circulating C18 acylcarnitine concentration
HP_0035021	[1, 6, 4, 3, 1]	Elevated circulating C16 acylcarnitine concentration
HP_0035022	[1, 0, 6, 7, 0, 1]	Elevated circulating very long-chain acylcarnitine concentration
HP_0035023	[1, 3, 9, 6, 2]	Elevated circulating acetylcarnitine concentration
HP_0035024	[1, 0, 6, 7, 6]	Elevated circulating methylmalonylcarnitine concentration
HP_0035025	[1, 4, 1, 6, 1]	Elevated circulating 3-hydroxyhexadecanoylcarnitine concentration
HP_0035026	[1, 6, 4, 3, 2]	Elevated circulating C6 acylcarnitine concentration
HP_0035027	[1, 0, 4, 6, 1]	Elevated circulating methylglutarylcarnitine concentration
HP_0035028	[1, 0, 6, 7, 1, 1]	Elevated circulating 3-hydroxyisovalerylcarnitine concentration
HP_0035029	[1, 6, 4, 2, 5]	Elevated circulating 3-hydroxyhexanoylcarnitine concentration
HP_0035030	[1, 0, 6, 7, 4]	Elevated circulating carnitine concentration
HP_0035031	[1, 3, 7, 7, 2]	Elevated circulating tiglylcarnitine concentration
HP_0035032	[1, 8, 2, 0, 3]	Reduced circulating acetylcarnitine concentration
HP_0035033	[1, 6, 1, 7, 7]	Reduced circulating octadecenoylcarnitine concentration
HP_0040004	[0, 1, 8, 8, 5]	Abnormality of corneal shape
HP_0040007	[3, 3, 4, 0, 4]	Absent pigmentation of chest
HP_0040008	[0, 2, 5, 8, 5]	Aplasia of facial bones
HP_0040009	[0, 6, 7, 3, 0, 3]	Hyperparakeratosis
HP_0040010	[0, 2, 2, 5, 3, 1]	Small posterior fossa
HP_0040011	[0, 4, 7, 5, 0, 2]	Flat posterior fossa
HP_0040012	[3, 3, 6, 0, 5]	Chromosome breakage
HP_0040013	[1, 8, 0, 9, 5]	Decreased mitochondrial number
HP_0040014	[1, 2, 7, 0, 6]	Increased mitochondrial number
HP_0040015	[1, 8, 0, 0, 3]	Increased activity of mitochondrial respiratory chain
HP_0040016	[3, 4, 1, 4, 0, 1]	Prominent coccyx
HP_0040017	[0, 1, 1, 6, 5]	Protruding coccyx
HP_0040018	[3, 8, 2, 6, 9]	Clinodactyly of hallux
HP_0040019	[3, 8, 9, 8, 1, 1]	Finger clinodactyly
HP_0040020	[3, 8, 3, 7, 5, 2]	Radial deviation of the 5th finger
HP_0040022	[3, 8, 1, 9, 2]	Clinodactyly of the 2nd finger
HP_0040023	[0, 0, 4, 4, 1, 6]	Clinodactyly of the thumb
HP_0040024	[3, 8, 1, 8, 1]	Clinodactyly of the 3rd finger
HP_0040025	[3, 8, 1, 7, 2]	Clinodactyly of the 4th finger
HP_0040030	[0, 1, 0, 2, 1, 1]	Chorioretinal hypopigmentation
HP_0040031	[0, 5, 1, 6, 2]	Chorioretinal hyperpigmentation
HP_0040032	[0, 1, 1, 1, 6]	Hypoplasia of the upper eyelids
HP_0040033	[3, 0, 6, 5, 7]	Aplasia/Hypoplasia of the fifth metatarsal bone
HP_0040034	[3, 0, 1, 2, 4]	Abnormality of the second metatarsal bone
HP_0040035	[3, 0, 6, 7, 5]	Abnormality of the fourth metatarsal bone
HP_0040036	[3, 7, 5, 7]	Onychogryphosis of fingernail
HP_0040039	[0, 2, 6, 4, 6]	Onycholysis of fingernails
HP_0040040	[0, 2, 6, 4, 7]	Toenail onycholysis
HP_0040042	[0, 2, 7, 6, 1, 2]	Aplasia of the eccrine sweat glands
HP_0040043	[0, 7, 6, 9, 4]	Hypoplasia of the eccrine sweat glands
HP_0040044	[0, 6, 2, 9, 2]	Hypoplasia of the diaphragm
HP_0040045	[0, 6, 3, 5, 0, 2]	Abnormal hemidiaphragm morphology
HP_0040046	[0, 6, 9, 2, 0, 1]	Abnormal left hemidiaphragm morphology
HP_0040047	[0, 6, 9, 8, 4]	Abnormal right hemidiaphragm morphology
HP_0040049	[0, 2, 3, 7, 6, 2]	Macular edema
HP_0040050	[0, 5, 3, 5, 1, 2]	Sparse upper eyelashes
HP_0040051	[0, 5, 4, 6, 4, 1]	Abnormality of upper eyelashes
HP_0040052	[0, 1, 8, 1, 1, 1]	Abnormality of lower eyelashes
HP_0040053	[0, 1, 1, 1, 7]	Long lower eyelashes
HP_0040054	[0, 1, 1, 1, 8]	Short upper eyelashes
HP_0040055	[0, 1, 1, 7, 5]	Short lower eyelashes
HP_0040056	[3, 4, 0, 6, 6]	Absent upper eyelashes
HP_0040057	[0, 5, 4, 6, 3, 1]	Abnormal nasal hair morphology
HP_0040059	[0, 6, 3, 1, 4, 3]	Calcification of ribs
HP_0040061	[3, 4, 7, 0, 3, 1]	Osteosclerosis of the radius
HP_0040062	[3, 4, 7, 0, 5]	Slender radius
HP_0040063	[1, 4, 3, 0, 1]	Decreased adipose tissue
HP_0040064	[3, 4, 6, 4, 8]	Abnormality of limbs
HP_0040068	[3, 4, 4, 6, 6]	Abnormality of limb bone
HP_0040069	[3, 3, 8, 4, 3]	Abnormal lower limb bone morphology
HP_0040070	[3, 4, 6, 2, 6, 1]	Abnormal upper limb bone morphology
HP_0040071	[3, 4, 6, 2, 4, 1]	Abnormal morphology of ulna
HP_0040072	[3, 4, 6, 2, 7, 1]	Abnormal forearm bone morphology
HP_0040075	[0, 4, 6, 0, 0]	Hypopituitarism
HP_0040078	[0, 4, 4, 3, 7]	Axonal degeneration
HP_0040079	[0, 2, 4, 3, 0, 1]	Irregular dentition
HP_0040080	[3, 4, 1, 3, 5, 1]	Anteverted ears
HP_0040081	[1, 7, 3, 7, 6]	Abnormal circulating creatine kinase concentration
HP_0040082	[0, 5, 2, 2, 1]	Happy demeanor
HP_0040084	[1, 1, 6, 6, 6]	Abnormal circulating renin concentration
HP_0040085	[1, 1, 6, 6, 7]	Abnormal circulating aldosterone concentration
HP_0040086	[1, 1, 0, 1, 4]	Abnormal prolactin level
HP_0040087	[1, 7, 8, 2, 5]	Abnormal blood folate concentration
HP_0040088	[1, 6, 0, 5, 9]	Abnormal lymphocyte count
HP_0040089	[1, 6, 1, 1, 6]	Abnormal total natural killer cell count
HP_0040090	[0, 2, 7, 2, 1, 0]	Abnormal tympanic membrane morphology
HP_0040091	[0, 4, 0, 2, 0, 3]	Asymmetry of the size of ears
HP_0040092	[0, 2, 7, 1, 1, 3]	Asymmetry of the shape of the ears
HP_0040093	[3, 4, 0, 0, 4, 1]	Asymmetry of the position of the ears
HP_0040095	[0, 4, 4, 1, 1, 2]	Neoplasm of the outer ear
HP_0040096	[0, 4, 0, 5, 2, 1]	Neoplasm of the inner ear
HP_0040097	[0, 7, 6, 6, 0]	Neoplasm of the ceruminal gland
HP_0040098	[0, 4, 0, 7, 6, 2]	Basalioma of the outer ear
HP_0040099	[0, 4, 0, 5, 6, 1]	Abnormality of the round window
HP_0040100	[0, 4, 0, 1, 7, 1]	Abnormality of the vestibular window
HP_0040101	[0, 4, 0, 6, 5, 0]	Cutaneous atresia of the external auditory canal
HP_0040102	[0, 4, 0, 6, 6, 1]	Osseous atresia of the external auditory canal
HP_0040103	[0, 4, 0, 6, 5, 1]	Cutaneous stenosis of the external auditory canal
HP_0040104	[3, 5, 7, 2, 6]	Osseous stenosis of the external auditory canal
HP_0040106	[0, 8, 5, 3, 1]	Abnormal lateral semicircular canal morphology
HP_0040107	[0, 3, 1, 8, 4]	Abnormal posterior semicircular canal morphology
HP_0040108	[0, 4, 0, 6, 3, 1]	Abnormal anterior semicircular canal morphology
HP_0040109	[0, 7, 0, 0, 4, 3]	Abnormal utricle morphology
HP_0040112	[0, 2, 4, 3, 4, 3]	Abnormal number of tubercles
HP_0040113	[0, 0, 3, 7, 7, 1]	Old-aged sensorineural hearing impairment
HP_0040114	[0, 2, 7, 2, 3, 0]	Absence of the reflex of the tensor tympani muscle
HP_0040115	[0, 0, 9, 7, 0, 0]	Abnormal Eustachian tube morphology
HP_0040116	[0, 2, 7, 2, 5, 2]	Aplasia of the Eustachian tube
HP_0040117	[0, 2, 3, 7, 1, 1]	Atresia of the Eustachian tube
HP_0040118	[0, 7, 7, 3, 5, 2]	Stenosis of the Eustachian tube
HP_0040119	[0, 0, 3, 1, 0, 1]	Unilateral conductive hearing impairment
HP_0040120	[0, 0, 9, 7, 0, 1]	Abnormality of the reflex of the tensor tympani muscle
HP_0040121	[0, 0, 9, 7, 3]	Abnormality of the acoustic reflex
HP_0040122	[0, 0, 9, 7, 5, 1]	Impairment of the the acoustic reflex
HP_0040123	[0, 8, 3, 9, 4]	Impairment of the reflex of the tensor tympani muscle
HP_0040126	[1, 7, 8, 3, 7]	Abnormal circulating vitamin B12 concentration
HP_0040127	[0, 5, 2, 2, 7, 0]	Abnormal sweat homeostasis
HP_0040128	[1, 7, 5, 3, 5, 1]	Abnormal sweat electrolytes
HP_0040129	[0, 0, 0, 4, 2, 1]	Abnormal nerve conduction velocity
HP_0040130	[1, 1, 1, 7, 3]	Abnormal circulating iron concentration
HP_0040131	[0, 0, 0, 4, 5, 1]	Abnormal motor nerve conduction velocity
HP_0040132	[0, 0, 2, 7, 0]	Abnormal sensory nerve conduction velocity
HP_0040133	[1, 1, 3, 5, 4]	Abnormal circulating ferritin concentration
HP_0040134	[1, 1, 1, 7, 4]	Abnormal hepatic iron concentration
HP_0040135	[1, 1, 4, 5, 0]	Abnormal transferrin saturation
HP_0040137	[0, 4, 0, 0, 0, 3]	Comedonal acne
HP_0040138	[0, 6, 7, 0, 9]	Mucinous histiocytosis
HP_0040139	[0, 7, 4, 0, 5, 1]	Lipogranulomatosis
HP_0040140	[0, 4, 3, 0, 5, 1]	Degeneration of the striatum
HP_0040141	[0, 0, 7, 3, 3, 6]	Tardive dyskinesia
HP_0040142	[1, 8, 5, 4, 2]	Reduced circulating 5-oxoprolinase activity
HP_0040143	[0, 2, 4, 5, 0, 1]	Dystopic os odontoideum
HP_0040144	[1, 8, 4, 3, 2, 1]	L-2-hydroxyglutaric aciduria
HP_0040145	[1, 8, 4, 6, 3, 1]	Dicarboxylic acidemia
HP_0040146	[1, 0, 5, 7, 0]	D-2-hydroxyglutaric acidemia
HP_0040147	[1, 8, 4, 6, 6, 1]	L-2-hydroxyglutaric acidemia
HP_0040148	[0, 0, 6, 0, 1, 5]	Cortical myoclonus
HP_0040149	[0, 2, 0, 7, 2, 2]	Woolly scalp hair
HP_0040150	[0, 2, 0, 1, 8]	Epiblepharon of upper lid
HP_0040151	[0, 1, 1, 4, 1]	Epiblepharon of lower lid
HP_0040154	[0, 6, 5, 5, 4]	Acne inversa
HP_0040155	[1, 3, 3, 0, 3]	Elevated urinary 3-hydroxybutyric acid
HP_0040156	[1, 7, 5, 4, 8]	Elevated urinary carboxylic acid
HP_0040157	[0, 2, 4, 3, 5, 3]	Abnormal intermamillary distance
HP_0040158	[0, 0, 7, 3, 2, 3]	Short intermamillary distance
HP_0040159	[0, 2, 4, 3, 5, 4]	Abnormal spaced incisors
HP_0040160	[3, 2, 3, 4, 1]	Generalized osteoporosis
HP_0040161	[3, 2, 3, 0, 3]	Localized osteoporosis
HP_0040162	[0, 5, 2, 5, 6, 1]	Orthokeratosis
HP_0040163	[0, 2, 7, 7, 8]	Abnormal pelvis bone morphology
HP_0040164	[0, 0, 6, 7, 6, 4]	Lipomas of eyelids
HP_0040165	[3, 2, 1, 4, 1]	Periostitis
HP_0040167	[0, 5, 9, 8, 6, 1]	Facial papilloma
HP_0040169	[0, 5, 3, 5, 3, 2]	Loose anagen hair
HP_0040170	[0, 5, 8, 8, 6, 1]	Abnormality of hair growth
HP_0040171	[1, 1, 7, 8, 5]	Decreased serum testosterone concentration
HP_0040172	[0, 2, 7, 5, 7, 1]	Abnormality of occipitofrontalis muscle
HP_0040173	[0, 2, 1, 2, 1, 0]	Abnormality of the tongue muscle
HP_0040174	[0, 2, 1, 2, 1, 1]	Abnormality of extrinsic muscle of tongue
HP_0040175	[1, 2, 1, 1, 3]	Platelet-activating factor acetylhydrolase deficiency
HP_0040176	[1, 7, 4, 1, 1]	Abnormal circulating phospholipid concentration
HP_0040177	[1, 7, 8, 6, 5]	Abnormal level of platelet-activating factor
HP_0040178	[1, 2, 1, 7, 2, 1]	Increased level of platelet-activating factor
HP_0040179	[1, 2, 1, 1, 4]	Decreased level of platelet-activating factor
HP_0040181	[3, 2, 1, 2, 5]	Chapped lip
HP_0040182	[0, 6, 8, 5, 4, 3]	Inappropriate sinus tachycardia
HP_0040183	[0, 0, 6, 7, 5, 5]	Encopresis
HP_0040184	[0, 5, 0, 3, 2, 1]	Oral bleeding
HP_0040185	[1, 2, 4, 0, 6]	Macrothrombocytopenia
HP_0040186	[0, 5, 7, 8, 2]	Maculopapular exanthema
HP_0040187	[0, 7, 7, 0, 1, 1]	Neonatal sepsis
HP_0040188	[0, 5, 6, 7, 3, 1]	Osteochondrosis
HP_0040189	[0, 5, 3, 2, 5, 2]	Scaling skin
HP_0040190	[0, 5, 3, 1, 7, 2]	White scaling skin
HP_0040191	[0, 7, 7, 1, 5, 3]	Rectus femoris muscle atrophy
HP_0040192	[0, 5, 1, 0, 6]	APUdoma
HP_0040194	[0, 4, 6, 6, 0, 1]	Increased head circumference
HP_0040195	[0, 4, 6, 6, 3]	Decreased head circumference
HP_0040196	[0, 0, 5, 4, 8]	Mild microcephaly
HP_0040197	[0, 4, 7, 2, 1, 1]	Encephalomalacia
HP_0040198	[0, 4, 8, 8, 8]	Non-medullary thyroid carcinoma
HP_0040200	[0, 0, 6, 0, 5, 6]	Motor impersistence
HP_0040201	[0, 0, 8, 2, 2]	Simultanapraxia
HP_0040202	[0, 0, 7, 4, 6, 3]	Abnormal consumption behavior
HP_0040203	[1, 0, 0, 6, 0]	Abnormal CSF neopterin concentration
HP_0040204	[1, 0, 7, 1, 3]	Elevated CSF neopterin level
HP_0040205	[1, 0, 5, 2, 1]	Decreased CSF neopterin level
HP_0040206	[1, 7, 8, 2, 6]	Abnormal circulating neopterin concentration
HP_0040207	[1, 0, 3, 6, 0]	Abnormal CSF pterin concentration
HP_0040208	[1, 7, 8, 4, 5]	Elevated CSF biopterin level
HP_0040209	[1, 0, 3, 4, 0]	Decreased CSF biopterin level
HP_0040210	[1, 7, 8, 2, 7]	Abnormal circulating biopterin concentration
HP_0040211	[3, 8, 0, 6, 7]	Abnormal skin morphology of the palm
HP_0040212	[0, 6, 5, 5, 5]	Risus sardonicus
HP_0040213	[0, 6, 3, 2, 0, 5]	Hypopnea
HP_0040214	[1, 1, 4, 9, 7]	Abnormal circulating insulin concentration
HP_0040216	[1, 1, 4, 0, 4]	Hypoinsulinemia
HP_0040217	[1, 6, 7, 6, 4]	Elevated hemoglobin A1c
HP_0040218	[1, 8, 2, 0, 4]	Reduced total natural killer cell count
HP_0040219	[1, 6, 0, 6, 6]	Absent natural killer cells
HP_0040220	[0, 2, 4, 4, 7, 1]	Abnormal size of the dental root
HP_0040221	[0, 2, 4, 4, 7, 2]	Hypoplasia of the dental root
HP_0040223	[0, 6, 3, 7, 2, 4]	Pulmonary hemorrhage
HP_0040224	[1, 8, 7, 1, 4]	Abnormality of fibrinolysis
HP_0040225	[1, 2, 1, 2, 3]	Decrease in high molecular weight von Willebrand factor Multimers
HP_0040226	[1, 6, 1, 2, 4]	Decreased level of heparin co-factor II
HP_0040227	[1, 0, 5, 1, 2]	Decreased level of histidine-rich glycoprotein
HP_0040228	[1, 8, 7, 1, 5]	Decreased level of plasminogen
HP_0040229	[1, 8, 7, 8, 3]	Decreased level of thrombomodulin
HP_0040230	[1, 6, 7, 1, 1]	Decreased level of tissue plasminogen activator
HP_0040231	[0, 5, 0, 3, 5, 1]	Abnormal onset of bleeding
HP_0040232	[3, 5, 1, 2]	Delayed onset bleeding
HP_0040233	[1, 2, 1, 6, 7]	Factor XIII subunit A deficiency
HP_0040234	[1, 2, 1, 1, 5]	Factor XIII subunit B deficiency
HP_0040235	[0, 9, 5, 1, 5]	Leukocyte inclusion bodies
HP_0040236	[1, 2, 1, 6, 8]	Hyperfibrinolysis
HP_0040237	[1, 2, 1, 2, 4]	Impaired binding of factor VIII to VWF
HP_0040238	[1, 7, 0, 4, 4]	Impaired neutrophil chemotaxis
HP_0040239	[1, 7, 4, 1, 2]	Increased plasma vitamin K epoxide after vitamin K supplementation
HP_0040240	[1, 2, 1, 3, 4, 1]	Increased ratio of VWF propeptide to VWF antigen
HP_0040241	[1, 4, 7, 1, 2]	Increased RIPA
HP_0040242	[0, 0, 6, 0, 0, 4]	Muscle hemorrhage
HP_0040243	[1, 3, 3, 5, 6]	Prolonged euglobulin clot lysis time
HP_0040244	[0, 6, 8, 3, 2, 1]	Prolonged Russell's viper venom time
HP_0040245	[1, 8, 7, 3, 3]	Reduced alpha-2-antiplasmin activity
HP_0040246	[1, 1, 5, 5, 2]	Reduced antithrombin antigen
HP_0040247	[1, 8, 7, 2, 2]	Reduced euglobulin clot lysis time
HP_0040248	[1, 8, 7, 5, 3]	Reduced plasminogen activator inhibitor 1 activity
HP_0040249	[1, 2, 5, 3, 3]	Reduced plasminogen activator inhibitor 1 antigen
HP_0040250	[1, 2, 1, 4, 5]	Reduced prothrombin antigen
HP_0040251	[3, 2, 2, 2, 1]	Hand dimple
HP_0040252	[0, 2, 7, 4, 2, 0]	Abnormal size of the clitoris
HP_0040253	[0, 2, 7, 4, 2, 1]	Increased size of the clitoris
HP_0040254	[0, 2, 7, 4, 2, 2]	Decreased size of the clitoris
HP_0040255	[0, 2, 7, 4, 6, 1]	Aplasia/Hypoplasia of the clitoris
HP_0040256	[0, 2, 7, 0, 4, 2]	Aplastic/Hypoplastic nasopharyngeal adenoids
HP_0040257	[0, 2, 2, 0, 4, 3]	Abnormal size of nasopharyngeal adenoids
HP_0040258	[0, 2, 7, 1, 4, 4]	Hypoplastic nasopharyngeal adenoids
HP_0040259	[0, 2, 3, 1, 5, 1]	Aplastic nasopharyngeal adenoids
HP_0040260	[0, 2, 2, 0, 4, 4]	Decreased size of nasopharyngeal adenoids
HP_0040261	[0, 2, 6, 1, 5]	Increased size of nasopharyngeal adenoids
HP_0040262	[0, 4, 0, 0, 4, 2]	Glue ear
HP_0040264	[3, 2, 3, 3, 2]	Jaw pain
HP_0040265	[0, 0, 6, 8, 2, 7]	Upper limb muscle hypertrophy
HP_0040266	[3, 4, 7, 7, 4, 2]	Proximal upper limb muscle hypertrophy
HP_0040267	[3, 4, 6, 5, 4]	Distal upper limb muscle hypertrophy
HP_0040269	[0, 1, 4, 8, 6]	Blocked Eustachian tube
HP_0040270	[1, 2, 3, 4, 5]	Impaired glucose tolerance
HP_0040272	[0, 4, 3, 2, 6, 2]	Hyperintensity of MRI T2 signal of the spinal cord
HP_0040273	[0, 7, 7, 2, 1, 3]	Adenocarcinoma of the intestines
HP_0040274	[0, 7, 7, 2, 5, 3]	Adenocarcinoma of the small intestine
HP_0040275	[0, 7, 7, 2, 7, 1]	Adenocarcinoma of the large intestine
HP_0040276	[0, 7, 7, 6, 5, 2]	Adenocarcinoma of the colon
HP_0040277	[0, 4, 1, 1, 0, 0]	Neoplasm of the pituitary gland
HP_0040286	[0, 0, 0, 8, 2, 1]	Abnormal axial muscle morphology
HP_0040287	[0, 0, 0, 8, 3, 1]	Axial muscle atrophy
HP_0040288	[0, 2, 4, 3, 9, 5]	Nasogastric tube feeding
HP_0040289	[1, 2, 0, 9, 1]	Cyclically decreased total neutrophil count
HP_0040291	[1, 8, 4, 2, 6]	Skeletal muscle steatosis
HP_0040292	[0, 6, 9, 5, 7]	Left hemiplegia
HP_0040293	[0, 6, 9, 5, 8]	Right hemiplegia
HP_0040294	[0, 2, 1, 4, 9]	Duplicated tongue
HP_0040295	[3, 4, 6, 1, 5, 1]	Duplication of the upper lip
HP_0040296	[0, 2, 7, 3, 7, 1]	Abnormal location of the eyebrow
HP_0040297	[0, 4, 0, 7, 3, 1]	Preauricular cyst
HP_0040298	[0, 7, 1, 2, 4]	Hyperplasia of the endometrium
HP_0040299	[1, 4, 6, 7, 1]	Decreased circulating free fatty acid level
HP_0040300	[1, 4, 2, 4, 1]	Abnormal circulating free fatty acid concentration
HP_0040301	[1, 3, 1, 1, 6]	Increased urinary glycerol
HP_0040302	[1, 4, 5, 1, 2]	Hyperglycerolemia
HP_0040303	[1, 2, 1, 8, 6]	Decreased circulating iron concentration
HP_0040304	[0, 2, 2, 3, 7, 1]	Duplication of the sella turcica
HP_0040305	[0, 7, 0, 6, 3, 2]	Increased male libido
HP_0040306	[1, 1, 3, 0, 7]	Decreased male libido
HP_0040307	[0, 7, 0, 0, 0, 3]	Male sexual dysfunction
HP_0040308	[0, 7, 0, 0, 0, 4]	Male anorgasmia
HP_0040309	[0, 2, 2, 1, 7, 1]	Increased size of the mandible
HP_0040310	[0, 4, 2, 9, 0, 1]	Sterile arthritis
HP_0040311	[3, 2, 1, 8, 5]	Symmetric polyarthritis
HP_0040312	[3, 2, 1, 3, 5]	Temporomandibular arthritis
HP_0040313	[3, 2, 1, 3, 6]	Oligoarthritis
HP_0040314	[0, 3, 2, 1, 6]	Blind vagina
HP_0040315	[0, 2, 1, 1, 6]	Tongue edema
HP_0040317	[1, 7, 1, 1, 0]	Blue urine
HP_0040318	[1, 7, 1, 0, 1]	Red urine
HP_0040319	[0, 6, 1, 6, 2, 1]	Dark urine
HP_0040320	[1, 7, 1, 4, 1]	Red-brown urine
HP_0040321	[1, 7, 1, 2, 2]	Dark yellow urine
HP_0040322	[1, 7, 1, 1, 1]	Purple urine
HP_0040323	[0, 1, 2, 0, 2, 2]	Eyelid erythema
HP_0040324	[0, 5, 8, 3, 6, 2]	Heliotrope rash
HP_0040325	[0, 5, 2, 3, 3, 1]	Bull's eye rash
HP_0040326	[0, 4, 0, 3, 0, 1]	Hypoplasia of the olfactory bulb
HP_0040327	[0, 4, 3, 4, 2, 1]	Abnormal morphology of the olfactory bulb
HP_0040328	[0, 4, 3, 1, 8, 2]	Focal hyperintensity of cerebral white matter on MRI
HP_0040329	[0, 4, 3, 2, 4, 3]	Multifocal hyperintensity of cerebral white matter on MRI
HP_0040330	[0, 4, 3, 2, 4, 4]	Confluent hyperintensity of cerebral white matter on MRI
HP_0040331	[0, 4, 3, 2, 7, 3]	Focal hypointensity of cerebral white matter on MRI
HP_0040332	[0, 4, 3, 2, 5, 4]	Multifocal hypointensity of cerebral white matter on MRI
HP_0040333	[0, 4, 3, 2, 8, 1]	Confluent hypointensity of cerebral white matter on MRI
HP_0040334	[0, 6, 1, 2, 7]	Purulent rhinitis
HP_0040403	[0, 6, 4, 5, 7]	Breast microcalcification
HP_0040404	[0, 5, 0, 1, 8]	Architectural distortion of breast
HP_0040405	[0, 0, 6, 7, 0, 6]	Asymmetric thickening of the nipple-areolar complex
HP_0040407	[0, 7, 1, 8, 6]	Mastitis
HP_0040411	[0, 7, 0, 4, 6, 4]	Pain in penis
HP_0040412	[0, 6, 6, 1, 3, 1]	Left ventricular thrombus
HP_0040413	[0, 2, 6, 2, 3]	Atrophic vaginal mucosa
HP_0040414	[0, 7, 7, 6, 0, 4]	Gelatinous ascites
HP_0040415	[0, 7, 6, 8, 5]	Diffuse breast nodularity
HP_0040416	[1, 7, 2, 2, 3, 0]	Abnormal urinary nitrogen compound level
HP_0040417	[1, 8, 5, 6, 3]	Decreased urinary biopterin level
HP_0040418	[1, 7, 3, 6, 4, 1]	Abnormal urine guanidinoacetic acid level
HP_0040419	[1, 3, 4, 0, 5]	Elevated urine guanidinoacetic acid level
HP_0040420	[1, 8, 5, 7, 2]	Decreased urinary neopterin level
HP_0040421	[1, 3, 8, 3, 0]	Abnormal urinary inosine level
HP_0040422	[1, 3, 4, 5, 3]	Elevated urinary inosine level
HP_0040423	[1, 7, 2, 4, 7]	Abnormal urinary guanosine level
HP_0040424	[1, 3, 4, 0, 6]	Elevated urinary guanosine level
HP_0040425	[1, 8, 2, 7, 4]	Abnormal urinary hypoxanthine level
HP_0040426	[1, 8, 2, 7, 5]	Decreased urinary hypoxanthine level
HP_0041042	[1, 5, 7, 4]	Absent neutrophil lactoferrin
HP_0041043	[3, 4, 4, 0, 4, 1]	Neutrophil nuclear clefts
HP_0041044	[1, 9, 1, 1, 1]	Low neutrophil alkaline phosphatase
HP_0041045	[1, 2, 7, 0, 7]	Increased neutrophil mitochondria
HP_0041046	[1, 2, 3, 6, 6]	Increased neutrophil ribosomes
HP_0041047	[0, 7, 0, 7, 5, 3]	Bladder outlet obstruction
HP_0041048	[1, 8, 1, 6, 3]	Decreased expression of GPI-anchored proteins on the cell surface
HP_0041049	[1, 8, 6, 2, 6]	Starch intolerance
HP_0041050	[0, 4, 1, 7, 4, 3]	Renal tubular cyst
HP_0041051	[0, 0, 3, 7, 3, 0]	Ageusia
HP_0041052	[0, 4, 3, 0, 0, 2]	Agenesis of putamen
HP_0041055	[3, 3, 6, 2, 2]	Fractured humerus
HP_0041056	[0, 8, 8, 8, 4, 1]	Hot cross bun sign
HP_0041057	[1, 6, 2, 4, 1]	Transient decreased circulating IgG4
